gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
934145671	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS174592132	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Howth Peninsula--general area (please consider using a more specific hotspot)	Leinster	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	53.374187	-6.072026							2010-03-21	21	3	2010	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS174592132				CC_BY_4_0		obsr321305			2024-04-17T09:06:56.008Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
596059068	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS96602353	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Inishbofin Island	Connaught	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	53.621227	-10.204411							2010-05-11	11	5	2010	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS96602353				CC_BY_4_0		obsr156726			2024-04-17T08:44:50.377Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
596029964	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS99824848	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Ireland - Galway	Connaught	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	53.26275	-9.045868							2010-10-03	3	10	2010	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS99824848				CC_BY_4_0		obsr197616			2024-04-17T08:22:27.493Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
596027985	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS99656731	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Bantry, Co. Cork	Munster	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	51.696907	-9.446732							2010-09-14	14	9	2010	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS99656731				CC_BY_4_0		obsr216931			2024-04-17T08:22:44.647Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
596025946	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS99218130	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Glendalough, County Wicklow	Leinster	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	52.989246	-6.297295							2010-09-07	7	9	2010	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS99218130				CC_BY_4_0		obsr216931			2024-04-17T08:45:02.862Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
595473522	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS123482668	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Kinsale, Old Head of	Munster	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	51.606068	-8.532555							2000-04-26	26	4	2000	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS123482668				CC_BY_4_0		obsr201857			2024-04-17T08:22:48.457Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
588709988	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS102423784	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	Lagopus lagopus		SPECIES	Lagopus lagopus (Linnaeus, 1758)	Lagopus lagopus		IE	Sally Gap	Leinster	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	53.136578	-6.314392							2010-05-05	5	5	2010	2473421	2473421	HUMAN_OBSERVATION	CLO	EBIRD	OBS102423784				CC_BY_4_0		obsr115147			2024-04-17T08:22:28.205Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4844906293	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1901292891	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Great Saltee Island	Leinster	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	52.117252	-6.615101							2010-04-25	25	4	2010	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS1901292891				CC_BY_4_0		obsr937490			2024-04-17T09:02:00.658Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4815598484	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1884113444	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Dundalk Bay--Lurgangreen (hide and saltmarsh)	Leinster	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	53.951828	-6.379522							2020-02-22	22	2	2020	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS1884113444				CC_BY_4_0		obsr4570427			2024-04-17T09:03:19.895Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4776070117	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1962763848	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		IE	Trá Mhór	Connaught	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	53.242073	-9.356588							2020-10-26	26	10	2020	9752149	9752149	HUMAN_OBSERVATION	CLO	EBIRD	OBS1962763848				CC_BY_4_0		obsr3575431			2024-04-17T08:42:38.194Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
