gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
979330754	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238413209	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ephippiorhynchus	Ephippiorhynchus senegalensis		SPECIES	Ephippiorhynchus senegalensis (Shaw, 1800)	Ephippiorhynchus senegalensis		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-06	6	2	2010	2481904	2481904	HUMAN_OBSERVATION	CLO	EBIRD	OBS238413209				CC_BY_4_0		obsr499304			2024-04-17T09:04:30.014Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979329576	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238402213	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Leptoptilos	Leptoptilos crumenifer		SPECIES	Leptoptilos crumenifer (R.P.Lesson, 1831)	Leptoptilos crumenifer		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-07	7	2	2010	9772663	9772663	HUMAN_OBSERVATION	CLO	EBIRD	OBS238402213				CC_BY_4_0		obsr93981			2024-04-17T09:03:06.232Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979328786	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238400737	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ephippiorhynchus	Ephippiorhynchus senegalensis		SPECIES	Ephippiorhynchus senegalensis (Shaw, 1800)	Ephippiorhynchus senegalensis		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-06	6	2	2010	2481904	2481904	HUMAN_OBSERVATION	CLO	EBIRD	OBS238400737				CC_BY_4_0		obsr93981			2024-04-17T08:54:27.631Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979324771	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238403092	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-08	8	2	2010	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS238403092				CC_BY_4_0		obsr93981			2024-04-17T08:23:30.422Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979324525	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238403091	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia nigra		SPECIES	Ciconia nigra (Linnaeus, 1758)	Ciconia nigra		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-08	8	2	2010	2481909	2481909	HUMAN_OBSERVATION	CLO	EBIRD	OBS238403091				CC_BY_4_0		obsr93981			2024-04-17T08:23:30.223Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979324255	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238413121	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-08	8	2	2010	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS238413121				CC_BY_4_0		obsr499304			2024-04-17T08:46:01.876Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979323884	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238413120	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia nigra		SPECIES	Ciconia nigra (Linnaeus, 1758)	Ciconia nigra		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-08	8	2	2010	2481909	2481909	HUMAN_OBSERVATION	CLO	EBIRD	OBS238413120				CC_BY_4_0		obsr499304			2024-04-17T08:45:56.921Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979320857	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238413160	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Leptoptilos	Leptoptilos crumenifer		SPECIES	Leptoptilos crumenifer (R.P.Lesson, 1831)	Leptoptilos crumenifer		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-07	7	2	2010	9772663	9772663	HUMAN_OBSERVATION	CLO	EBIRD	OBS238413160				CC_BY_4_0		obsr499304			2024-04-17T09:04:27.520Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979282118	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238452025	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ephippiorhynchus	Ephippiorhynchus senegalensis		SPECIES	Ephippiorhynchus senegalensis (Shaw, 1800)	Ephippiorhynchus senegalensis		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-06	6	2	2010	2481904	2481904	HUMAN_OBSERVATION	CLO	EBIRD	OBS238452025				CC_BY_4_0		obsr292557			2024-04-17T08:23:25.431Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979273528	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS238452209	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		TZ	Serengeti NP (Mara and Shinyanga Provinces)	Mara	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.461279	34.683838							2010-02-08	8	2	2010	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS238452209				CC_BY_4_0		obsr292557			2024-04-17T08:46:01.883Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
