gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4795740200	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1835370415	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium cuculoides		SPECIES	Glaucidium cuculoides (Vigors, 1831)	Glaucidium cuculoides		BD	Kaptai NP	Chittagong bibhag	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	22.502884	92.20181							2010-04-09	9	4	2010	5232143	5232143	HUMAN_OBSERVATION	CLO	EBIRD	OBS1835370415				CC_BY_4_0		obsr1938974			2024-04-17T08:42:18.037Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4788241879	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1835370429	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium cuculoides		SPECIES	Glaucidium cuculoides (Vigors, 1831)	Glaucidium cuculoides		BD	Kaptai NP	Chittagong bibhag	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	22.502884	92.20181							2010-04-11	11	4	2010	5232143	5232143	HUMAN_OBSERVATION	CLO	EBIRD	OBS1835370429				CC_BY_4_0		obsr1938974			2024-04-17T08:42:43.166Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4392655198	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1594151719	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene brama		SPECIES	Athene brama (Temminck, 1821)	Athene brama		BD	Rangpur Division, BD (26.008, 88.391)	Rajshahi bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	26.007687	88.39095							2020-01-09	9	1	2020	2497280	2497280	HUMAN_OBSERVATION	CLO	EBIRD	OBS1594151719				CC_BY_4_0		obsr3517527			2024-04-17T10:08:49.376Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4380292164	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1622333367	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene brama		SPECIES	Athene brama (Temminck, 1821)	Athene brama		BD	Shahbazpur	Sylhet bibhag	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.808863	92.26447							2020-12-09	9	12	2020	2497280	2497280	HUMAN_OBSERVATION	CLO	EBIRD	OBS1622333367				CC_BY_4_0		obsr3033791			2024-04-17T08:39:31.591Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4376412768	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1381464234	Animalia	Chordata	Aves	Strigiformes	Strigidae	Ninox	Ninox scutulata		SPECIES	Ninox scutulata (Raffles, 1822)	Ninox scutulata		BD	Ramna Park (Dhaka)	Dhaka bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.737589	90.40128							2020-10-31	31	10	2020	2497840	2497840	HUMAN_OBSERVATION	CLO	EBIRD	OBS1381464234				CC_BY_4_0		obsr1290116			2024-04-17T09:22:08.640Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4319687229	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS851940819	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium cuculoides		SPECIES	Glaucidium cuculoides (Vigors, 1831)	Glaucidium cuculoides		BD	Kurmah Tea Estate Grassland (Moulvibazar)	Sylhet bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.201529	91.87152							2020-01-16	16	1	2020	5232143	5232143	HUMAN_OBSERVATION	CLO	EBIRD	OBS851940819				CC_BY_4_0		obsr1268033			2024-04-17T08:51:42.019Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4310220933	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS997350137	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene brama		SPECIES	Athene brama (Temminck, 1821)	Athene brama		BD	Kurmah Tea Estate Grassland (Moulvibazar)	Sylhet bibhag	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.201529	91.87152							2020-10-17	17	10	2020	2497280	2497280	HUMAN_OBSERVATION	CLO	EBIRD	OBS997350137				CC_BY_4_0		obsr1268033			2024-04-17T09:15:42.002Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4294899685	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS971814400	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium cuculoides		SPECIES	Glaucidium cuculoides (Vigors, 1831)	Glaucidium cuculoides		BD	Kurmah Tea Estate Grassland (Moulvibazar)	Sylhet bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.201529	91.87152							2020-08-24	24	8	2020	5232143	5232143	HUMAN_OBSERVATION	CLO	EBIRD	OBS971814400				CC_BY_4_0		obsr1268033			2024-04-17T08:34:17.214Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4288725792	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS851940827	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene brama		SPECIES	Athene brama (Temminck, 1821)	Athene brama		BD	Kurmah Tea Estate Grassland (Moulvibazar)	Sylhet bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.201529	91.87152							2020-01-16	16	1	2020	2497280	2497280	HUMAN_OBSERVATION	CLO	EBIRD	OBS851940827				CC_BY_4_0		obsr1268033			2024-04-17T08:51:41.882Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4287368135	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS997350169	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium cuculoides		SPECIES	Glaucidium cuculoides (Vigors, 1831)	Glaucidium cuculoides		BD	Kurmah Tea Estate Grassland (Moulvibazar)	Sylhet bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.201529	91.87152							2020-10-17	17	10	2020	5232143	5232143	HUMAN_OBSERVATION	CLO	EBIRD	OBS997350169				CC_BY_4_0		obsr1268033			2024-04-17T09:18:04.354Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4274826549	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1021689440	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene brama		SPECIES	Athene brama (Temminck, 1821)	Athene brama		BD	Kurmah Tea Estate Grassland (Moulvibazar)	Sylhet bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.201529	91.87152							2020-12-02	2	12	2020	2497280	2497280	HUMAN_OBSERVATION	CLO	EBIRD	OBS1021689440				CC_BY_4_0		obsr1268033			2024-04-17T09:15:11.175Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4249358451	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1387649327	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene brama		SPECIES	Athene brama (Temminck, 1821)	Athene brama		BD	National Botanical Garden (Dhaka)	Dhaka bibhag	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.822538	90.34798							2020-10-17	17	10	2020	2497280	2497280	HUMAN_OBSERVATION	CLO	EBIRD	OBS1387649327				CC_BY_4_0		obsr1060471			2024-04-17T09:20:05.789Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4242751111	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS971814408	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene brama		SPECIES	Athene brama (Temminck, 1821)	Athene brama		BD	Kurmah Tea Estate Grassland (Moulvibazar)	Sylhet bibhag	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.201529	91.87152							2020-08-24	24	8	2020	2497280	2497280	HUMAN_OBSERVATION	CLO	EBIRD	OBS971814408				CC_BY_4_0		obsr1268033			2024-04-17T08:31:55.742Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4207377058	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1611682570	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium cuculoides		SPECIES	Glaucidium cuculoides (Vigors, 1831)	Glaucidium cuculoides		BD	Satchari NP	Sylhet bibhag	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.125654	91.446106							2020-11-25	25	11	2020	5232143	5232143	HUMAN_OBSERVATION	CLO	EBIRD	OBS1611682570				CC_BY_4_0		obsr1217936			2024-04-17T08:59:59.387Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4205439022	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1622334354	Animalia	Chordata	Aves	Strigiformes	Strigidae	Ketupa	Ketupa zeylonensis		SPECIES	Ketupa zeylonensis (J.F.Gmelin, 1788)	Ketupa zeylonensis		BD	Shahbazpur	Sylhet bibhag	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	24.808863	92.26447							2020-12-09	9	12	2020	5232229	5232229	HUMAN_OBSERVATION	CLO	EBIRD	OBS1622334354				CC_BY_4_0		obsr3033791			2024-04-17T09:22:58.224Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
