gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
956417347	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200803848	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Martwa Wisła	Pomorskie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.34874	18.788841							2000-07-29	29	7	2000	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS200803848				CC_BY_4_0		obsr119031			2024-04-17T08:25:48.464Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
956334149	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200758571	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Reserwat Mierzeja Sarbska	Pomorskie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.773342	17.627821							2000-07-24	24	7	2000	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS200758571				CC_BY_4_0		obsr119031			2024-04-17T08:23:16.624Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
576390967	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS130406570	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Przedborow	Wielkopolskie	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	51.499767	18.012428							2010-06-14	14	6	2010	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS130406570				CC_BY_4_0		obsr285026			2024-04-17T08:48:34.412Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
576385954	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS130406322	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Ostrzeszow	Wielkopolskie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	51.433464	17.961273							2010-06-10	10	6	2010	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS130406322				CC_BY_4_0		obsr285026			2024-04-17T09:06:56.408Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
576369754	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS96151242	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Poleski National Park	Lubelskie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	51.37454	23.04717							2010-07-12	12	7	2010	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS96151242				CC_BY_4_0		obsr116419			2024-04-17T09:04:57.022Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
576309046	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS130407108	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Antonin	Wielkopolskie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	51.5173	17.850567							2010-06-12	12	6	2010	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS130407108				CC_BY_4_0		obsr285026			2024-04-17T08:27:11.297Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4845544663	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1758531558	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Biebrza NP--Osowiec bridge	Podlaskie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	53.48645	22.646143							2020-09-24	24	9	2020	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS1758531558				CC_BY_4_0		obsr1160813			2024-04-17T08:40:46.932Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4845426313	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1957190161	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Rzeszów--Reservoir (Zalew Rzeszowski)	Podkarpackie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	50.00866	21.992834							2020-08-13	13	8	2020	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS1957190161				CC_BY_4_0		obsr2430557			2024-04-17T09:02:13.530Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4843820114	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1906936215	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Akcja Carpatica--Rozstajne Ringing Camp	Podkarpackie	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	49.504494	21.424618							2020-08-05	5	8	2020	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS1906936215				CC_BY_4_0		obsr4601494			2024-04-17T09:01:37.176Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4843354256	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1894023220	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		PL	Mokrzec Reservoir (Jezioro Mokrzec)	Podkarpackie	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	49.967346	21.333155							2020-07-18	18	7	2020	2475532	2475532	HUMAN_OBSERVATION	CLO	EBIRD	OBS1894023220				CC_BY_4_0		obsr2005275			2024-04-17T09:35:14.679Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
