gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
592110410	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS111751847	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops	Megascops choliba		SPECIES	Megascops choliba (Vieillot, 1817)	Megascops choliba		PY	near Cerro Leon	Alto Paraguay	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-20.476551	-60.318245							2010-10-29	29	10	2010	2497365	2497365	HUMAN_OBSERVATION	CLO	EBIRD	OBS111751847				CC_BY_4_0		obsr161077			2024-04-17T09:49:24.376Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
576666570	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS111747107	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		PY	Lake Ypacarai	Central	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.312296	-57.29971							2010-10-24	24	10	2010	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS111747107				CC_BY_4_0		obsr161077			2024-04-17T09:04:01.741Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4655590529	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS854262072	Animalia	Chordata	Aves	Strigiformes	Strigidae	Pseudoscops	Pseudoscops clamator		SPECIES	Asio clamator (Vieillot, 1808)	Asio clamator		PY	Gran Asunción--Parque Guasu Metropolitano	Asunción	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.263834	-57.543							2020-01-20	20	1	2020	4843115	2497774	HUMAN_OBSERVATION	CLO	EBIRD	OBS854262072				CC_BY_4_0		obsr1200120			2024-04-17T09:25:29.786Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4376904049	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1431405960	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops	Megascops choliba		SPECIES	Megascops choliba (Vieillot, 1817)	Megascops choliba		PY	Auto selected -20.63050, -59.88140	Alto Paraguay	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-20.630495	-59.881397							2020-10-19	19	10	2020	2497365	2497365	HUMAN_OBSERVATION	CLO	EBIRD	OBS1431405960				CC_BY_4_0		obsr2684353			2024-04-17T09:31:23.185Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4376904048	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1431405861	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		PY	Reserva Guyra Reta	Itapúa	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.516	-55.766834							2020-11-28	28	11	2020	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS1431405861				CC_BY_4_0		obsr2684353			2024-04-17T08:55:49.557Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4375369452	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1431406016	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops	Megascops choliba		SPECIES	Megascops choliba (Vieillot, 1817)	Megascops choliba		PY	Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	Alto Paraguay	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-20.312006	-60.308426							2020-10-17	17	10	2020	2497365	2497365	HUMAN_OBSERVATION	CLO	EBIRD	OBS1431406016				CC_BY_4_0		obsr2684353			2024-04-17T10:06:56.839Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4371069554	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1431406002	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium brasilianum		SPECIES	Glaucidium brasilianum (J.F.Gmelin, 1788)	Glaucidium brasilianum		PY	Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	Alto Paraguay	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-20.312006	-60.308426							2020-10-17	17	10	2020	5232118	5232118	HUMAN_OBSERVATION	CLO	EBIRD	OBS1431406002				CC_BY_4_0		obsr2684353			2024-04-17T09:22:56.135Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4361146539	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1610064530	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops	Megascops choliba		SPECIES	Megascops choliba (Vieillot, 1817)	Megascops choliba		PY	Parque Nacional Serranía San Luis (Concepción)	Concepción	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.6	-57.43							2000-09-27	27	9	2000	2497365	2497365	HUMAN_OBSERVATION	CLO	EBIRD	OBS1610064530				CC_BY_4_0		obsr246085			2024-04-17T08:59:40.791Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4349913113	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1431405884	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		PY	Reserva Guyra Reta	Itapúa	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.516	-55.766834							2020-11-27	27	11	2020	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS1431405884				CC_BY_4_0		obsr2684353			2024-04-17T08:58:13.462Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4344685051	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1431406042	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium brasilianum		SPECIES	Glaucidium brasilianum (J.F.Gmelin, 1788)	Glaucidium brasilianum		PY	Auto selected -20.62972, -59.87976	Alto Paraguay	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-20.629723	-59.879765							2020-10-16	16	10	2020	5232118	5232118	HUMAN_OBSERVATION	CLO	EBIRD	OBS1431406042				CC_BY_4_0		obsr2684353			2024-04-17T10:04:46.063Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4314776022	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1520338072	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium brasilianum		SPECIES	Glaucidium brasilianum (J.F.Gmelin, 1788)	Glaucidium brasilianum		PY	Salto Suizo -25,774, -56,229	Guairá	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.773941	-56.228695							2020-10-30	30	10	2020	5232118	5232118	HUMAN_OBSERVATION	CLO	EBIRD	OBS1520338072				CC_BY_4_0		obsr1698644			2024-04-17T09:23:29.076Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4309091847	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS875207609	Animalia	Chordata	Aves	Strigiformes	Strigidae	Pseudoscops	Pseudoscops clamator		SPECIES	Asio clamator (Vieillot, 1808)	Asio clamator		PY	Gran Asunción--Parque Guasu Metropolitano	Asunción	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.263834	-57.543							2020-03-06	6	3	2020	4843115	2497774	HUMAN_OBSERVATION	CLO	EBIRD	OBS875207609				CC_BY_4_0		obsr1109133			2024-04-17T09:13:35.898Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4301092073	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1739855908	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	Glaucidium brasilianum		SPECIES	Glaucidium brasilianum (J.F.Gmelin, 1788)	Glaucidium brasilianum		PY	Costa Azul--Limpio, Central, PY (-25.174, -57.496)	Central	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.174278	-57.49571							2020-06-14	14	6	2020	5232118	5232118	HUMAN_OBSERVATION	CLO	EBIRD	OBS1739855908				CC_BY_4_0		obsr1218452			2024-04-17T08:59:04.550Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4295527585	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1610431918	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		PY	San Pedro Mi Camp	Itapúa	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.5232	-55.8053							2000-10-06	6	10	2000	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS1610431918				CC_BY_4_0		obsr246085			2024-04-17T10:08:31.744Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4289849211	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1028623715	Animalia	Chordata	Aves	Strigiformes	Strigidae	Pulsatrix	Pulsatrix perspicillata		SPECIES	Pulsatrix perspicillata (Latham, 1790)	Pulsatrix perspicillata		PY	Mbaracayú--Jejuimi	Canindeyú	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.134222	-55.528538							2020-12-06	6	12	2020	2497878	2497878	HUMAN_OBSERVATION	CLO	EBIRD	OBS1028623715				CC_BY_4_0		obsr561804			2024-04-17T09:17:01.920Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4288008677	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1083278144	Animalia	Chordata	Aves	Strigiformes	Strigidae	Pulsatrix	Pulsatrix perspicillata		SPECIES	Pulsatrix perspicillata (Latham, 1790)	Pulsatrix perspicillata		PY	Mbaracayú--Jejuimi	Canindeyú	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.134222	-55.528538							2020-12-05	5	12	2020	2497878	2497878	HUMAN_OBSERVATION	CLO	EBIRD	OBS1083278144				CC_BY_4_0		obsr553182			2024-04-17T09:19:01.403Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4259605352	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1610160791	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		PY	Parque Nacional Serranía San Luis (Concepción)	Concepción	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.6	-57.43							2000-09-27	27	9	2000	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS1610160791				CC_BY_4_0		obsr246085			2024-04-17T08:38:20.429Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
