gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
978168477	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS232888561	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops	Megascops choliba		SPECIES	Megascops choliba (Vieillot, 1817)	Megascops choliba		UY	Chacra marina El Triangulo	Rocha	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.536663	-54.065994							2000-01-07	7	1	2000	2497365	2497365	HUMAN_OBSERVATION	CLO	EBIRD	OBS232888561				CC_BY_4_0		obsr427235			2024-04-17T09:51:38.146Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978140872	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS232951636	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		UY	Chacra marina El Triangulo	Rocha	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.536663	-54.065994							2000-01-14	14	1	2000	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS232951636				CC_BY_4_0		obsr427235			2024-04-17T09:02:56.705Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978133480	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS232951152	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		UY	Chacra marina El Triangulo	Rocha	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.536663	-54.065994							2000-01-12	12	1	2000	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS232951152				CC_BY_4_0		obsr427235			2024-04-17T08:45:10.502Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
818020573	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS141956043	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		UY	Montevideo area	Montevideo	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.745937	-56.29823							2010-02-01	1	2	2010	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS141956043				CC_BY_4_0		obsr103185			2024-04-17T08:44:35.039Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4820037852	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1899767515	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops	Megascops choliba		SPECIES	Megascops choliba (Vieillot, 1817)	Megascops choliba		UY	5507 1, Bello Horizonte, Departamento de Canelones, UY (-34.766, -55.642)	Canelones	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.765884	-55.64239							2020-12-24	24	12	2020	2497365	2497365	HUMAN_OBSERVATION	CLO	EBIRD	OBS1899767515				CC_BY_4_0		obsr1002929			2024-04-17T08:46:42.490Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4735034387	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1852296561	Animalia	Chordata	Aves	Strigiformes	Strigidae	Pseudoscops	Pseudoscops clamator		SPECIES	Asio clamator (Vieillot, 1808)	Asio clamator		UY	Parque Municipal Indígena	Maldonado	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.91592	-54.89821							2020-08-20	20	8	2020	4843115	2497774	HUMAN_OBSERVATION	CLO	EBIRD	OBS1852296561				CC_BY_4_0		obsr2673343			2024-04-17T09:00:08.009Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4392071342	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1699549011	Animalia	Chordata	Aves	Strigiformes	Strigidae	Pseudoscops	Pseudoscops clamator		SPECIES	Asio clamator (Vieillot, 1808)	Asio clamator		UY	Salto ciudad	Salto	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-31.389168	-57.96449							2020-11-24	24	11	2020	4843115	2497774	HUMAN_OBSERVATION	CLO	EBIRD	OBS1699549011				CC_BY_4_0		obsr1093614			2024-04-17T10:09:39.831Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4391980683	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_URY:OBS1375664118	Animalia	Chordata	Aves	Strigiformes	Strigidae	Pseudoscops	Pseudoscops clamator		SPECIES	Asio clamator (Vieillot, 1808)	Asio clamator		UY	UY (-32,407, -54,975)	Tacuarembó	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-32.40669	-54.974995							2020-01-25	25	1	2020	4843115	2497774	HUMAN_OBSERVATION	CLO	EBIRD_URY	OBS1375664118				CC_BY_4_0		obsr1325537			2024-04-17T10:04:38.175Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4385015081	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1483581299	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	Athene cunicularia		SPECIES	Athene cunicularia (Molina, 1782)	Athene cunicularia		UY	Castillo Morató--Área General	Paysandú	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-32.198986	-56.74503							2020-10-14	14	10	2020	2497240	2497240	HUMAN_OBSERVATION	CLO	EBIRD	OBS1483581299				CC_BY_4_0		obsr665346			2024-04-17T08:58:22.104Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4335027546	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1360098707	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo	Bubo virginianus		SPECIES	Bubo virginianus (J.F.Gmelin, 1788)	Bubo virginianus		UY	bañado de Rocha	Tacuarembó	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-31.593754	-55.85587							2020-01-31	31	1	2020	5959118	5959118	HUMAN_OBSERVATION	CLO	EBIRD	OBS1360098707				CC_BY_4_0		obsr747985			2024-04-17T08:55:01.533Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
