gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
583354507	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS129796649	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia nigra		SPECIES	Ciconia nigra (Linnaeus, 1758)	Ciconia nigra		UA	Sumy	Sums'ka Oblast'	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	50.906036	34.812927							2000-05-27	27	5	2000	2481909	2481909	HUMAN_OBSERVATION	CLO	EBIRD	OBS129796649				CC_BY_4_0		obsr280086			2024-04-17T09:03:55.862Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4831766045	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1916050285	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia nigra		SPECIES	Ciconia nigra (Linnaeus, 1758)	Ciconia nigra		UA	Пасовище-луки біля Поріччя (Pasture near Porichia)	L'vivs'ka Oblast'	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	49.71677	23.701082							2010-04-10	10	4	2010	2481909	2481909	HUMAN_OBSERVATION	CLO	EBIRD	OBS1916050285				CC_BY_4_0		obsr632044			2024-04-17T10:12:31.845Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4796585402	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1902518083	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		UA	Добрячин--долина Бугу (Bug river valley near Dobriachyn)	L'vivs'ka Oblast'	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	50.4219	24.249722							2020-05-22	22	5	2020	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS1902518083				CC_BY_4_0		obsr1148450			2024-04-17T08:42:28.632Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4638410238	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1902520327	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		UA	Добрячин--долина Бугу (Bug river valley near Dobriachyn)	L'vivs'ka Oblast'	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	50.4219	24.249722							2020-05-23	23	5	2020	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS1902520327				CC_BY_4_0		obsr1148450			2024-04-17T09:23:55.411Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4610818249	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1809145893	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		UA	Tarasa Shevchenka Street, Vorokhta UA-Ivano-Frankivsk Oblast (48.2909,24.5543)	Ivano-Frankivs'ka Oblast'	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.29088	24.55434							2020-08-04	4	8	2020	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS1809145893				CC_BY_4_0		obsr4108003			2024-04-17T09:11:52.526Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4295964547	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1456853809	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		UA	Stryi	L'vivs'ka Oblast'	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	49.25794	23.850523							2010-07-31	31	7	2010	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS1456853809				CC_BY_4_0		obsr1119945			2024-04-17T08:58:50.649Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4212864915	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1346154106	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia nigra		SPECIES	Ciconia nigra (Linnaeus, 1758)	Ciconia nigra		UA	р. Коща, поблизу с. Дениші та с. Тригір'я, Житомирський район	Zhytomyrs'ka Oblast'	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	50.198833	28.430595							2020-05-15	15	5	2020	2481909	2481909	HUMAN_OBSERVATION	CLO	EBIRD	OBS1346154106				CC_BY_4_0		obsr1356664			2024-04-17T09:21:18.330Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4204298529	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1447149427	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia nigra		SPECIES	Ciconia nigra (Linnaeus, 1758)	Ciconia nigra		UA	Розточчя--стави біля Івано-Франкове--3 став (Roztochia--ponds near Ivano-Frankove--pond 3)	L'vivs'ka Oblast'	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	49.932583	23.7232							2010-09-21	21	9	2010	2481909	2481909	HUMAN_OBSERVATION	CLO	EBIRD	OBS1447149427				CC_BY_4_0		obsr632044			2024-04-17T09:25:14.359Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3682380533	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1255826404	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		UA	с.Курганівка - став на р.Білка	Khmel'nyts'ka Oblast'	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	49.93203	27.224134							2020-08-19	19	8	2020	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS1255826404				CC_BY_4_0		obsr1511425			2024-04-17T08:36:58.958Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3676524540	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1275755681	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	Ciconia ciconia		SPECIES	Ciconia ciconia (Linnaeus, 1758)	Ciconia ciconia		UA	Mali Dederkaly+okolyci	Ternopil's'ka Oblast'	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	50.044147	26.109184							2010-08-14	14	8	2010	2481912	2481912	HUMAN_OBSERVATION	CLO	EBIRD	OBS1275755681				CC_BY_4_0		obsr1511425			2024-04-17T08:35:02.026Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
